-5	-10.02061072
-4.9	-11.32627917
-4.8	-11.74729972
-4.7	-12.82146125
-4.6	-10.33212895
-4.5	-10.06310062
-4.4	-10.13236787
-4.3	-11.3695728
-4.2	-9.629266685
-4.1	-9.873281621
-4	-9.769248592
-3.9	-8.765352676
-3.8	-7.942689678
-3.7	-9.606870221
-3.6	-8.590045822
-3.5	-7.500119588
-3.4	-9.491095613
-3.3	-7.574483822
-3.2	-6.895581377
-3.1	-7.871918349
-3	-4.949219805
-2.9	-8.06218546
-2.8	-6.983890051
-2.7	-6.457979211
-2.6	-4.731724293
-2.5	-4.900740776
-2.4	-6.355622257
-2.3	-4.991086148
-2.2	-6.311359704
-2.1	-4.820595642
-2	-3.111689196
-1.9	-4.005451506
-1.8	-4.634395125
-1.7	-5.364288904
-1.6	-2.09923039
-1.5	-0.859677086
-1.4	-2.464869223
-1.3	-2.101657112
-1.2	-1.337071695
-1.1	-2.752778401
-1	-4.062399882
-0.9	-0.946136147
-0.8	-1.128499457
-0.7	-2.753582747
-0.6	-2.379582968
-0.5	-1.399815569
-0.4	-0.407227662
-0.3	-0.095207996
-0.2	-1.207769728
-0.1	2.962740454
-1.02696E-15	1.819233091
0.1	1.557525956
0.2	-0.14919088
0.3	0.184089122
0.4	2.674849847
0.5	1.073909353
0.6	0.963265665
0.7	1.423234091
0.8	3.828055767
0.9	3.367464138
1	1.858440065
1.1	-0.187784659
1.2	1.583409976
1.3	1.998564374
1.4	3.340403973
1.5	4.815913776
1.6	4.44163072
1.7	5.016693695
1.8	3.35968858
1.9	3.034207438
2	4.497744627
2.1	5.67455992
2.2	4.986227204
2.3	6.151156561
2.4	4.432451439
2.5	5.277885887
2.6	6.631891448
2.7	6.562916592
2.8	7.466514481
2.9	7.60267245
3	8.826004304
3.1	8.565382996
3.2	8.037007271
3.3	9.12487749
3.4	9.135804138
3.5	7.625701188
3.6	6.960444526
3.7	10.58832534
3.8	10.15801886
3.9	9.555809974
4	10.84907101
4.1	8.374157388
4.2	9.292414666
4.3	9.575606616
4.4	10.01417643
4.5	10.59651178
4.6	11.90673946
4.7	11.38981729
4.8	10.67122152
4.9	12.35269709
5	12.84531214
