0	734.4845369
2	614.0772143
4	665.6494135
6	444.3975174
8	532.3046796
10	571.1822795
12	599.4079441
14	442.9377945
16	444.9924161
18	504.5958625
20	577.8391384
22	738.0337161
24	692.618625
26	594.0190625
28	583.7493089
30	823.604227
32	698.820961
34	566.4713809
36	436.0939261
38	657.7241103
40	640.7120534
42	492.5781558
44	735.1449096
46	465.55531
48	649.5389104
50	531.2466386
52	590.4360491
54	484.4957027
56	341.303447
58	652.1369393
60	597.5043321
62	740.8474779
64	760.3513055
66	510.9014777
68	738.6085859
70	683.2453539
72	632.6408556
74	501.7956677
76	630.576196
78	576.5346702
80	637.1299085
82	487.0277533
84	360.4713955
86	377.2298618
88	658.1710034
90	621.6334864
92	541.0185888
94	467.1039391
96	515.3572692
98	532.3406193
100	564.186678
102	647.5371947
104	657.853804
106	530.3821122
108	667.6988532
110	610.3725371
112	771.3179784
114	451.6509525
116	535.4732232
118	544.8970984
120	792.1020835
122	300.8858839
124	542.2350874
126	505.9534644
128	547.7788889
130	427.9884271
132	673.3948107
134	460.6999856
136	477.8114185
138	667.7228504
140	516.4841124
142	420.7126743
144	537.7617119
146	375.9178032
148	512.6786924
150	702.8174356
152	460.5072093
154	394.5967677
156	589.1019797
158	428.8704596
160	634.5780428
162	582.065664
164	392.3541712
166	562.4807287
168	644.3086846
170	396.4070912
172	864.8407553
174	574.351198
176	467.7840899
178	584.4272233
180	614.2890465
182	429.6909836
184	522.8724914
186	634.1251477
188	443.3749836
190	533.9247744
192	444.0636487
194	476.2918663
196	372.3738345
198	504.1119091
200	366.3907186
202	627.0212483
204	409.6803604
206	503.0108663
208	461.3759368
210	546.7835933
212	393.8043941
214	486.7374843
216	441.885841
218	287.8821279
220	461.3448906
222	429.6133482
224	589.8182524
226	300.1558581
228	373.5371781
230	394.7809198
232	656.724997
234	572.6438562
236	373.5535721
238	445.0405327
240	441.1889573
242	514.2856699
244	640.3818239
246	418.6465435
248	495.5992742
250	556.1980725
252	366.5730448
254	500.6532401
256	330.4250658
258	475.5490679
260	517.427788
262	626.9344266
264	515.9658487
266	480.0406542
268	291.9095952
270	414.1602962
272	386.939273
274	293.0667425
276	518.6359755
278	527.4405002
280	267.5609846
282	540.4936071
284	275.278327
286	597.7641221
288	524.5176191
290	409.1468211
292	583.1894986
294	403.7767841
296	284.119125
298	372.7086692
300	531.1973485
302	351.4072225
304	502.0587208
306	367.2481391
308	452.6634999
310	270.0722904
312	478.8686512
314	458.8860939
316	441.9058013
318	372.4539182
320	427.9575181
322	518.4301465
324	450.2582423
326	334.4704998
328	326.973369
330	476.7963637
332	457.9743202
334	415.2048583
336	451.5814754
338	584.7512065
340	384.8880325
342	385.2706363
344	505.2365111
346	414.4774822
348	142.4967545
350	450.2228997
352	237.3764771
354	477.0999364
356	502.8830724
358	321.0022013
360	230.0775434
362	625.8033352
364	494.0320008
366	229.9640922
368	488.6238384
370	244.9048449
372	439.5144605
374	480.773227
376	221.8418921
378	409.7765992
380	438.4506536
382	401.1690076
384	242.7786516
386	302.6344915
388	494.8434626
390	285.4356463
392	336.5432801
394	445.6268843
396	379.0757439
398	458.3409425
400	149.8546126
