0	351.6836453
2	337.1524664
4	325.7599725
6	315.9647098
8	304.4213564
10	293.6967047
12	492.2499635
14	272.8575023
16	447.6082978
18	313.0687487
20	248.5885617
22	229.7741911
24	222.4541533
26	210.0025973
28	258.3784095
30	189.6817688
32	176.517204
34	278.6935239
36	155.4844152
38	160.181297
40	133.8419863
42	452.5592087
44	112.3938462
46	101.7120486
48	90.96879098
50	83.40849415
52	71.58504905
54	59.33035289
56	48.52132874
58	37.67924005
60	27.19382323
62	96.68297644
64	5.627567165
66	3.0214547
68	-15.27577172
70	-24.78072724
72	-36.98543049
74	742.2672622
76	-56.25848067
78	-68.35619631
80	-79.71448831
82	-88.3282807
84	-100.3637602
86	-111.682162
88	-44.45030107
90	-133.0489269
92	-141.3632349
94	-102.8362812
96	-163.8267476
98	-175.7135135
100	-185.9684148
102	-196.9979007
104	-207.6939735
106	-197.6864795
108	-228.8100568
110	-238.3682093
112	-188.7931886
114	-260.8793791
116	-266.6858714
118	-281.6651632
120	-205.1309028
122	-302.8951176
124	-250.5198672
126	-322.0465015
128	-335.406614
130	-345.4282117
132	-356.5338571
134	-367.7319533
136	-300.9037621
138	-375.2872845
140	-398.9626405
142	-326.8040264
144	-376.863438
146	-429.913341
148	-441.3222639
150	-433.7861468
152	-463.7228646
154	-474.0451821
156	-322.5583611
158	-495.7042889
160	-496.8759275
162	-511.410728
164	-526.6757509
166	-538.376986
168	-460.867809
170	-402.1768747
172	-500.514523
174	-580.1025598
176	-590.6876417
178	-601.9663217
180	-613.0556034
182	-604.080871
184	-633.4531058
186	-626.863598
188	-655.0568335
190	-666.0052232
192	-677.0737479
194	-683.6486294
196	-692.1841771
198	144.5015395
200	-712.0475801
202	-687.8019003
204	-741.0452989
206	-751.5091524
208	-762.4562906
210	-772.42642
212	-777.9008053
214	-790.496295
216	-805.0401813
218	-815.8067502
220	-826.4226755
222	-836.6092245
224	-847.7364682
226	-858.4706253
228	-868.6525681
230	-879.1000358
232	-889.806278
234	-895.642864
236	-869.7310249
238	-863.9164375
240	-931.0062954
242	-943.0799395
244	-954.2510063
246	-964.9937991
248	-834.9039901
250	-986.3188648
252	-997.1192518
254	-1007.40031
256	-1018.433323
258	-1028.601015
260	-1015.106218
262	-1050.344932
264	-1029.458298
266	-1061.881467
268	-1077.227743
270	-1092.741298
272	-1103.651796
274	-1112.696249
276	-1125.163407
278	-1135.845368
280	-1134.833646
282	-1157.056844
284	-1167.735595
286	-1175.728638
288	-1189.144189
290	-1119.530052
292	-1210.46398
294	-1220.355978
296	-1231.8524
298	-1241.835919
300	-1252.882123
302	-1248.950891
304	-1270.103326
306	-1096.512107
308	-1292.559059
310	-1269.693102
312	-1283.042386
314	-1327.485101
316	-1338.14093
318	-1117.414122
320	-1333.259177
322	-1370.343001
324	-1380.095055
326	-1391.595286
328	-1305.029825
330	-1412.360021
332	-1422.747741
334	-1434.495615
336	-1442.687141
338	-1417.252202
340	-1461.091365
342	-1476.387325
344	-1487.893317
346	-1498.45764
348	-1506.244165
350	-1515.542488
352	-1530.560858
354	-1541.197476
356	-1551.811435
358	-1512.726406
360	-1573.137919
362	-1582.181154
364	-1589.25541
366	-1605.092009
368	-1593.639623
370	-1626.434162
372	-1634.792801
374	-1645.349899
376	-1658.559899
378	-1654.767968
380	-1667.139899
382	-1689.302004
384	-1701.252579
386	-1711.017
388	-1722.523318
390	-1726.809299
392	-1743.868775
394	-1754.504657
396	-1764.399617
398	-1775.908728
400	-1770.301786
