0	930.1719853
0.5	954.645654
1	926.8800315
1.5	918.6481609
2	929.6033574
2.5	894.5748246
3	950.2939307
3.5	860.2551422
4	926.7623146
4.5	914.2937717
5	886.951592
5.5	948.3806526
6	930.5198464
6.5	934.6866196
7	929.3633915
7.5	967.2848518
8	850.36057
8.5	839.7515543
9	916.2808712
9.5	882.1320802
10	817.8084692
10.5	957.616194
11	885.8799786
11.5	912.1570661
12	887.9800413
12.5	891.996978
13	883.209367
13.5	920.4868202
14	851.0230356
14.5	877.0211699
15	898.0408671
15.5	834.1764228
16	876.4349832
16.5	870.4046024
17	874.7851395
17.5	929.6761068
18	843.2381971
18.5	808.6508441
19	853.5167197
19.5	931.6458359
20	853.4676649
20.5	852.0768548
21	910.5097441
21.5	853.8257285
22	806.5686236
22.5	874.3648211
23	831.4873648
23.5	828.8107983
24	782.5499376
24.5	807.1380154
25	883.0724385
25.5	829.2888707
26	942.0682759
26.5	796.1904858
27	859.8931835
27.5	821.2048249
28	823.5704501
28.5	780.1625101
29	818.8674344
29.5	812.7406208
30	850.5954712
30.5	760.144551
31	789.4418718
31.5	847.4126655
32	832.7816917
32.5	797.0345023
33	780.8165511
33.5	823.9845286
34	793.1511113
34.5	782.9051707
35	826.6313071
35.5	832.5370209
36	865.9641096
36.5	917.5010151
37	806.9771775
37.5	763.6972023
38	765.3241079
38.5	822.0585837
39	826.715663
39.5	812.7020623
40	837.5010167
40.5	758.9624545
41	765.809104
41.5	834.8163037
42	792.2395408
42.5	777.870905
43	805.014264
43.5	824.4770535
44	730.361022
44.5	788.2648031
45	749.5225692
45.5	769.3893361
46	767.0269178
46.5	751.5434002
47	774.057038
47.5	768.8361782
48	781.7414544
48.5	749.1621646
49	715.2621778
49.5	729.468364
50	669.9088593
50.5	707.6568633
51	756.500614
51.5	792.4638383
52	845.1054908
52.5	749.2552199
53	770.9037884
53.5	750.7819326
54	733.154163
54.5	696.7968997
55	759.6929587
55.5	654.7457633
56	710.7294186
56.5	722.2627873
57	715.8854024
57.5	739.8600864
58	714.9007102
58.5	720.0136024
59	700.9191841
59.5	707.4676345
60	691.155528
60.5	761.0861332
61	733.9271168
61.5	732.4107256
62	709.6878025
62.5	726.0249437
63	695.5876275
63.5	692.9151345
64	725.8675205
64.5	720.6268791
65	833.1410581
65.5	730.9760537
66	732.2092687
66.5	757.8159154
67	737.6541209
67.5	737.0282372
68	673.0499213
68.5	689.3701321
69	619.3946819
69.5	663.3173123
70	672.4207415
70.5	678.8204707
71	760.6336803
71.5	688.5859131
72	698.5659936
72.5	690.3038932
73	700.6661204
73.5	744.0684343
74	682.6454004
74.5	710.8673908
75	649.5617559
75.5	735.1156106
76	709.3629744
76.5	686.803919
77	675.3962476
77.5	680.6451632
78	708.1334985
78.5	740.6152957
79	657.3590118
79.5	738.9069223
80	684.734169
80.5	644.0767104
81	675.7279333
81.5	685.5103997
82	696.0320715
82.5	649.6956241
83	722.8869636
83.5	607.50807
84	702.4987322
84.5	696.1295686
85	673.23264
85.5	736.9551503
86	678.7045171
86.5	672.9861802
87	613.6470012
87.5	643.0208732
88	631.1566667
88.5	625.5888581
89	661.6507527
89.5	684.6744016
90	619.6054643
90.5	731.0868217
91	600.1250407
91.5	617.1751703
92	645.8316582
92.5	602.3469399
93	589.8205714
93.5	687.059479
94	557.1141874
94.5	662.1835304
95	661.7805983
95.5	645.2832068
96	600.7958664
96.5	631.3471718
97	568.075008
97.5	684.0084866
98	554.0974902
98.5	600.8431241
99	617.9736758
99.5	669.6648137
100	671.3771469
100.5	632.8205385
101	651.9369597
101.5	638.6478076
102	617.0690279
102.5	577.3241376
103	680.6195053
103.5	569.7135436
104	641.5128791
104.5	675.9772357
105	609.452248
105.5	611.3483014
106	557.2831077
106.5	672.9103289
107	587.2329047
107.5	579.8258547
108	574.549619
108.5	639.393034
109	584.0757514
109.5	649.7198122
110	655.5428845
110.5	602.2883003
111	637.872948
111.5	642.3140972
112	625.1463855
112.5	568.2032546
113	606.4332852
113.5	578.956528
114	672.5175097
114.5	572.3829588
115	597.054087
115.5	547.2137549
116	633.1988723
116.5	600.0291637
117	601.4458132
117.5	606.3449371
118	548.5347863
118.5	554.9007676
119	562.0952356
119.5	596.7644257
120	559.2633646
120.5	625.5099269
121	554.4531612
121.5	521.0292993
122	606.8818722
122.5	627.3843302
123	546.8947681
123.5	630.045902
124	621.9321919
124.5	506.8930922
125	578.047556
125.5	539.2549008
126	695.0963451
126.5	562.2300673
127	623.6703903
127.5	636.9856299
128	579.6061431
128.5	566.4858759
129	651.8887679
129.5	561.3265799
130	538.4278697
130.5	553.3964982
131	583.2313959
131.5	587.7361125
132	687.5970885
132.5	566.3856942
133	588.3275173
133.5	516.7801797
134	556.7781059
134.5	543.0988195
135	607.7199449
135.5	591.5528132
136	589.0465476
136.5	584.3139364
137	599.6101527
137.5	653.5595707
138	614.6880232
138.5	654.8548458
139	593.1609296
139.5	639.5977928
140	596.472856
140.5	588.5053244
141	542.3692645
141.5	629.9146527
142	573.4408766
142.5	670.7115515
143	511.728569
143.5	595.7898422
144	585.5787259
144.5	559.5146689
145	534.2644765
145.5	588.2875064
146	569.359043
146.5	448.7118693
147	574.9838193
147.5	576.7521238
148	623.2751032
148.5	641.9327975
149	551.223377
149.5	544.9919018
150	689.3216
150.5	604.804886
151	600.1818307
151.5	580.9763886
152	593.6394703
152.5	612.2820274
153	631.2537409
153.5	593.4106202
154	565.4906632
154.5	598.8864991
155	609.4795867
155.5	555.5650865
156	625.4885863
156.5	575.7624207
157	608.3325274
157.5	495.5368968
158	550.7890612
158.5	606.5816186
159	624.1277294
159.5	590.2950271
160	547.1695153
160.5	627.1493799
161	634.4526385
161.5	578.1458491
162	553.4524601
162.5	577.4455014
163	699.9988716
163.5	547.6530599
164	627.526413
164.5	583.7905781
165	624.3825355
165.5	560.1908373
166	580.6926819
166.5	567.3943052
167	640.7706867
167.5	518.7486838
168	636.8625805
168.5	579.587331
169	605.7605357
169.5	517.5636317
170	561.153714
170.5	567.4402867
171	522.0259926
171.5	568.5631883
172	599.625659
172.5	557.4886237
173	604.8840347
173.5	600.1915706
174	547.8276024
174.5	579.2525243
175	571.733782
175.5	585.076744
176	570.5146458
176.5	633.1679434
177	534.1353006
177.5	550.2105399
178	553.4964746
178.5	529.2072748
179	483.8463037
179.5	634.3595266
180	674.14785
180.5	578.0460096
181	634.3283116
181.5	594.3899937
182	581.1785088
182.5	680.8283592
183	669.0924782
183.5	564.5245111
184	526.6991564
184.5	576.6025435
185	582.4981608
185.5	638.1649193
186	643.2821502
186.5	553.5450328
187	507.5658146
187.5	644.6509072
188	603.1185725
188.5	489.6747668
189	576.9426435
189.5	555.4536945
190	566.1145787
190.5	599.1469966
191	537.5433603
191.5	539.915809
192	569.1697189
192.5	590.2948906
193	569.1725366
193.5	568.1632788
194	542.5665279
194.5	613.9588007
195	567.5505498
195.5	605.8447425
196	591.0845561
196.5	476.1507756
197	584.865276
197.5	615.1058952
198	623.4812247
198.5	562.0603795
199	560.1838965
199.5	539.5645878
200	573.4308931
200.5	534.2307347
201	598.3573184
201.5	595.7172199
202	593.8472636
202.5	563.6226725
203	586.8297383
203.5	609.0269599
204	712.1352597
204.5	655.8008758
205	647.4381198
205.5	564.2294182
206	534.9319809
206.5	605.2048839
207	579.1113386
207.5	588.4530512
208	660.2357773
208.5	650.6867317
209	649.1912635
209.5	623.5951603
210	555.2497898
210.5	576.6958262
211	601.2574758
211.5	593.3073054
212	659.6568943
212.5	644.2278474
213	599.5675102
213.5	595.1747201
214	554.7216437
214.5	594.2463073
215	537.6383717
215.5	662.2077737
216	596.5209359
216.5	605.8460021
217	556.9589115
217.5	616.6929217
218	651.8381604
218.5	537.6194618
219	631.4477402
219.5	503.4087465
220	634.3506478
220.5	623.720694
221	634.3992095
221.5	571.4834262
222	628.0671241
222.5	585.3517031
223	531.8080694
223.5	639.247079
224	627.538734
224.5	623.7124115
225	596.6922887
225.5	661.9795923
226	644.3786497
226.5	632.5208403
227	623.0772795
227.5	679.9987784
228	557.9518031
228.5	666.8285272
229	682.8337808
229.5	680.7008283
230	617.5525462
230.5	663.8039249
231	657.9732787
231.5	603.120424
232	664.3261396
232.5	572.864086
233	610.3175383
233.5	693.9130468
234	558.8552598
234.5	593.9008224
235	669.9886561
235.5	729.1121499
236	682.0906643
236.5	605.7612057
237	628.1970845
237.5	699.2728613
238	633.0996148
238.5	646.6664192
239	733.9357253
239.5	614.3631731
240	614.237549
240.5	667.9707794
241	648.8077898
241.5	653.9141115
242	655.6136113
242.5	606.4528742
243	637.2618239
243.5	656.3849652
244	620.7925655
244.5	657.3068737
245	617.0828586
245.5	681.0666856
246	611.0781255
246.5	572.5622382
247	639.7144127
247.5	662.3184445
248	636.8436952
248.5	670.7102207
249	661.9083959
249.5	680.4537767
250	666.8843117
